# x average std
1.600000000000000000e+05 2.840506399999999765e+00 1.255094958319887856e-02
1.610000000000000000e+05 2.836657799999999785e+00 1.795871780946512938e-02
1.620000000000000000e+05 2.839767400000000386e+00 9.312916333780818165e-03
1.630000000000000000e+05 2.840113000000000110e+00 1.000261485812594872e-02
1.640000000000000000e+05 2.835959400000000130e+00 1.532522570926766851e-02
1.650000000000000000e+05 2.839241599999999810e+00 8.198656489937930850e-03
1.660000000000000000e+05 2.839699399999999763e+00 1.554211663320032022e-02
1.670000000000000000e+05 2.838541600000000109e+00 1.329945822355185596e-02
1.680000000000000000e+05 2.838741600000000087e+00 1.159210804987601158e-02
1.690000000000000000e+05 2.838598799999999756e+00 1.041614626241403087e-02
1.700000000000000000e+05 2.837922799999999857e+00 1.105073886036590965e-02
1.710000000000000000e+05 2.836597999999999953e+00 1.285515854433543978e-02
1.720000000000000000e+05 2.837026199999999498e+00 1.239135084484341461e-02
1.730000000000000000e+05 2.843761599999999667e+00 8.326863913863372449e-03
1.740000000000000000e+05 2.837250199999999722e+00 1.234373841913391848e-02
1.750000000000000000e+05 2.836275200000000218e+00 1.142450078384182367e-02
1.760000000000000000e+05 2.837271199999999993e+00 1.004747210794842971e-02
1.770000000000000000e+05 2.838726799999999884e+00 1.055432626746024075e-02
1.780000000000000000e+05 2.839182600000000001e+00 8.317392923266383326e-03
1.790000000000000000e+05 2.841419199999999812e+00 6.770559250165478389e-03
1.800000000000000000e+05 2.845069999999999766e+00 7.072632466062466101e-03
1.810000000000000000e+05 2.841636199999999945e+00 7.205835812728565715e-03
1.820000000000000000e+05 2.839647999999999506e+00 8.397398954438238874e-03
1.830000000000000000e+05 2.839917999999999942e+00 1.007424643335680034e-02
1.840000000000000000e+05 2.838241999999999710e+00 1.295588698623151465e-02
1.850000000000000000e+05 2.839257200000000037e+00 9.665753263972780285e-03
1.860000000000000000e+05 2.842596200000000017e+00 6.440950563387454718e-03
1.870000000000000000e+05 2.841463599999999978e+00 6.751382987210906121e-03
1.880000000000000000e+05 2.843189199999999861e+00 6.384009755631732917e-03
1.890000000000000000e+05 2.841360199999999558e+00 6.824960377907048244e-03
1.900000000000000000e+05 2.845580400000000232e+00 7.633324324303319801e-03
1.910000000000000000e+05 2.847788800000000009e+00 8.471053237939256061e-03
1.920000000000000000e+05 2.842250999999999639e+00 8.510778225285991344e-03
1.930000000000000000e+05 2.837679800000000085e+00 1.545519127542586101e-02
1.940000000000000000e+05 2.840284599999999493e+00 7.767895560575007775e-03
1.950000000000000000e+05 2.842309799999999775e+00 7.649579946637697150e-03
1.960000000000000000e+05 2.842758799999999919e+00 6.658157504895869522e-03
1.970000000000000000e+05 2.847653999999999908e+00 8.416595487487859781e-03
1.980000000000000000e+05 2.839602000000000182e+00 7.834819027903656627e-03
1.990000000000000000e+05 2.839789599999999581e+00 7.667662136531707383e-03
2.000000000000000000e+05 2.837980799999999526e+00 1.113141599977294886e-02
