system,type,frame,time_ps,selected_resids,volume_A3
ATP-5,ATP,210,210000.0,"555,368,373,551,674,600",1215.7911455500182
ATP-5,ATP,211,211000.0,"555,368,373,551,674,600",1119.8201295893948
ATP-5,ATP,212,212000.0,"555,368,373,551,674,600",1207.9104287332873
ATP-5,ATP,213,213000.0,"555,368,373,551,674,600",1211.442146710333
ATP-5,ATP,214,214000.0,"555,368,373,551,674,600",1156.6524549449327
ATP-5,ATP,215,215000.0,"555,368,373,551,674,600",1197.9341893801354
ATP-5,ATP,216,216000.0,"555,368,373,551,674,600",1255.6262714695727
ATP-5,ATP,217,217000.0,"555,368,373,551,674,600",1198.3983874626067
ATP-5,ATP,218,218000.0,"555,368,373,551,674,600",1167.2725749268604
ATP-5,ATP,219,219000.0,"555,368,373,551,674,600",1164.497275743818
ATP-5,ATP,220,220000.0,"555,368,373,551,674,600",1210.4674719587447
ATP-5,ATP,221,221000.0,"555,368,373,551,674,600",1261.0936193201535
ATP-5,ATP,222,222000.0,"555,368,373,551,674,600",1222.1411211436962
ATP-5,ATP,223,223000.0,"555,368,373,551,674,600",1227.7833104207214
ATP-5,ATP,224,224000.0,"555,368,373,551,674,600",1219.082413373722
ATP-5,ATP,225,225000.0,"555,368,373,551,674,600",1221.0340413350002
ATP-5,ATP,226,226000.0,"555,368,373,551,674,600",1260.2989115795283
ATP-5,ATP,227,227000.0,"555,368,373,551,674,600",1179.5173873775864
ATP-5,ATP,228,228000.0,"555,368,373,551,674,600",1159.9575825505397
ATP-5,ATP,229,229000.0,"555,368,373,551,674,600",1252.5599666406492
ATP-5,ATP,230,230000.0,"555,368,373,551,674,600",1178.886460278926
ATP-5,ATP,231,231000.0,"555,368,373,551,674,600",1178.3325428407418
ATP-5,ATP,232,232000.0,"555,368,373,551,674,600",1243.1466320002028
ATP-5,ATP,233,233000.0,"555,368,373,551,674,600",1182.6878381405415
ATP-5,ATP,234,234000.0,"555,368,373,551,674,600",1264.9953926283877
ATP-5,ATP,235,235000.0,"555,368,373,551,674,600",1260.8060181858873
ATP-5,ATP,236,236000.0,"555,368,373,551,674,600",1236.9583735613132
ATP-5,ATP,237,237000.0,"555,368,373,551,674,600",1163.9923703456177
ATP-5,ATP,238,238000.0,"555,368,373,551,674,600",1175.4048174057295
ATP-5,ATP,239,239000.0,"555,368,373,551,674,600",1225.5419443779415
ATP-5,ATP,240,240000.0,"555,368,373,551,674,600",1167.6287736461823
ATP-5,ATP,241,241000.0,"555,368,373,551,674,600",1235.900773505599
ATP-5,ATP,242,242000.0,"555,368,373,551,674,600",1252.0349046986157
ATP-5,ATP,243,243000.0,"555,368,373,551,674,600",1217.6717006804033
ATP-5,ATP,244,244000.0,"555,368,373,551,674,600",1166.514037029018
ATP-5,ATP,245,245000.0,"555,368,373,551,674,600",1240.2750362291958
ATP-5,ATP,246,246000.0,"555,368,373,551,674,600",1197.1277090218819
ATP-5,ATP,247,247000.0,"555,368,373,551,674,600",1211.7257386794868
ATP-5,ATP,248,248000.0,"555,368,373,551,674,600",1227.629654565595
ATP-5,ATP,249,249000.0,"555,368,373,551,674,600",1249.6992116320841
ATP-5,ATP,250,250000.0,"555,368,373,551,674,600",1227.4687975495403
ATP-5,ATP,251,251000.0,"555,368,373,551,674,600",1242.9302308774627
ATP-5,ATP,252,252000.0,"555,368,373,551,674,600",1200.2747739308422
ATP-5,ATP,253,253000.0,"555,368,373,551,674,600",1218.850265283179
ATP-5,ATP,254,254000.0,"555,368,373,551,674,600",1247.7789735950382
ATP-5,ATP,255,255000.0,"555,368,373,551,674,600",1237.7314893611458
ATP-5,ATP,256,256000.0,"555,368,373,551,674,600",1270.1752971400156
ATP-5,ATP,257,257000.0,"555,368,373,551,674,600",1241.2829158913578
ATP-5,ATP,258,258000.0,"555,368,373,551,674,600",1242.0409391902117
ATP-5,ATP,259,259000.0,"555,368,373,551,674,600",1267.0408714428404
ATP-5,ATP,260,260000.0,"555,368,373,551,674,600",1230.3600106700887
ATP-5,ATP,261,261000.0,"555,368,373,551,674,600",1222.895865924633
ATP-5,ATP,262,262000.0,"555,368,373,551,674,600",1239.5499419339444
ATP-5,ATP,263,263000.0,"555,368,373,551,674,600",1182.7306007569873
ATP-5,ATP,264,264000.0,"555,368,373,551,674,600",1276.5450193514534
ATP-5,ATP,265,265000.0,"555,368,373,551,674,600",1243.2921031742655
ATP-5,ATP,266,266000.0,"555,368,373,551,674,600",1255.6708283834305
ATP-5,ATP,267,267000.0,"555,368,373,551,674,600",1251.1574557127137
ATP-5,ATP,268,268000.0,"555,368,373,551,674,600",1270.0733624572342
ATP-5,ATP,269,269000.0,"555,368,373,551,674,600",1295.6958140605825
ATP-5,ATP,270,270000.0,"555,368,373,551,674,600",1282.9664998572473
ATP-5,ATP,271,271000.0,"555,368,373,551,674,600",1250.504781654244
ATP-5,ATP,272,272000.0,"555,368,373,551,674,600",1272.131115035559
ATP-5,ATP,273,273000.0,"555,368,373,551,674,600",1205.3739230002634
ATP-5,ATP,274,274000.0,"555,368,373,551,674,600",1219.397029910926
ATP-5,ATP,275,275000.0,"555,368,373,551,674,600",1229.7148813527424
ATP-5,ATP,276,276000.0,"555,368,373,551,674,600",1224.3188980998586
ATP-5,ATP,277,277000.0,"555,368,373,551,674,600",1196.361449466436
ATP-5,ATP,278,278000.0,"555,368,373,551,674,600",1209.7477891626327
ATP-5,ATP,279,279000.0,"555,368,373,551,674,600",1249.0356241696445
ATP-5,ATP,280,280000.0,"555,368,373,551,674,600",1160.7479488174183
ATP-5,ATP,281,281000.0,"555,368,373,551,674,600",1208.0176482151153
ATP-5,ATP,282,282000.0,"555,368,373,551,674,600",1176.1935075087229
ATP-5,ATP,283,283000.0,"555,368,373,551,674,600",1199.2462611772519
ATP-5,ATP,284,284000.0,"555,368,373,551,674,600",1257.0279118887615
ATP-5,ATP,285,285000.0,"555,368,373,551,674,600",1201.0707284422992
ATP-5,ATP,286,286000.0,"555,368,373,551,674,600",1191.774917019753
ATP-5,ATP,287,287000.0,"555,368,373,551,674,600",1220.4428941162676
ATP-5,ATP,288,288000.0,"555,368,373,551,674,600",1249.7227574563763
ATP-5,ATP,289,289000.0,"555,368,373,551,674,600",1205.0541399040865
ATP-5,ATP,290,290000.0,"555,368,373,551,674,600",1237.3815387793452
ATP-5,ATP,291,291000.0,"555,368,373,551,674,600",1204.1799836811783
ATP-5,ATP,292,292000.0,"555,368,373,551,674,600",1248.2716770486486
ATP-5,ATP,293,293000.0,"555,368,373,551,674,600",1200.0957397735979
ATP-5,ATP,294,294000.0,"555,368,373,551,674,600",1183.4871048742668
ATP-5,ATP,295,295000.0,"555,368,373,551,674,600",1197.4837022360955
ATP-5,ATP,296,296000.0,"555,368,373,551,674,600",1209.6238383477432
ATP-5,ATP,297,297000.0,"555,368,373,551,674,600",1192.0649918233373
ATP-5,ATP,298,298000.0,"555,368,373,551,674,600",1171.5252730583486
ATP-5,ATP,299,299000.0,"555,368,373,551,674,600",1209.7983154600702
ATP-5,ATP,300,300000.0,"555,368,373,551,674,600",1165.0987360422905
