system,type,frame,time_ps,selected_resids,volume_A3
CRYO-1,CRYO,170,170000.0,"555,368,373,551,674,600",1227.3747557495249
CRYO-1,CRYO,171,171000.0,"555,368,373,551,674,600",1195.6711812626193
CRYO-1,CRYO,172,172000.0,"555,368,373,551,674,600",1209.4429313151952
CRYO-1,CRYO,173,173000.0,"555,368,373,551,674,600",1165.0689655702074
CRYO-1,CRYO,174,174000.0,"555,368,373,551,674,600",1187.3473873494454
CRYO-1,CRYO,175,175000.0,"555,368,373,551,674,600",1202.6572500833058
CRYO-1,CRYO,176,176000.0,"555,368,373,551,674,600",1211.419697476002
CRYO-1,CRYO,177,177000.0,"555,368,373,551,674,600",1202.806123378357
CRYO-1,CRYO,178,178000.0,"555,368,373,551,674,600",1184.5090781966242
CRYO-1,CRYO,179,179000.0,"555,368,373,551,674,600",1248.7154551628141
CRYO-1,CRYO,180,180000.0,"555,368,373,551,674,600",1187.9043066720724
CRYO-1,CRYO,181,181000.0,"555,368,373,551,674,600",1177.9256234595287
CRYO-1,CRYO,182,182000.0,"555,368,373,551,674,600",1164.604672220286
CRYO-1,CRYO,183,183000.0,"555,368,373,551,674,600",1141.5069400335728
CRYO-1,CRYO,184,184000.0,"555,368,373,551,674,600",1174.4630995488246
CRYO-1,CRYO,185,185000.0,"555,368,373,551,674,600",1183.0152024666938
CRYO-1,CRYO,186,186000.0,"555,368,373,551,674,600",1188.5190060615278
CRYO-1,CRYO,187,187000.0,"555,368,373,551,674,600",1191.8558151300158
CRYO-1,CRYO,188,188000.0,"555,368,373,551,674,600",1208.596663760548
CRYO-1,CRYO,189,189000.0,"555,368,373,551,674,600",1174.8190359199823
CRYO-1,CRYO,190,190000.0,"555,368,373,551,674,600",1197.8872946425054
CRYO-1,CRYO,191,191000.0,"555,368,373,551,674,600",1159.0982555059948
CRYO-1,CRYO,192,192000.0,"555,368,373,551,674,600",1140.1817487608828
CRYO-1,CRYO,193,193000.0,"555,368,373,551,674,600",1197.6927900954306
CRYO-1,CRYO,194,194000.0,"555,368,373,551,674,600",1225.728612303033
CRYO-1,CRYO,195,195000.0,"555,368,373,551,674,600",1207.9519659123032
CRYO-1,CRYO,196,196000.0,"555,368,373,551,674,600",1251.2162341609521
CRYO-1,CRYO,197,197000.0,"555,368,373,551,674,600",1179.1939663264372
CRYO-1,CRYO,198,198000.0,"555,368,373,551,674,600",1212.6133975891644
CRYO-1,CRYO,199,199000.0,"555,368,373,551,674,600",1175.0392345392374
CRYO-1,CRYO,200,200000.0,"555,368,373,551,674,600",1174.4943574214044
CRYO-1,CRYO,201,201000.0,"555,368,373,551,674,600",1231.2529596467712
CRYO-1,CRYO,202,202000.0,"555,368,373,551,674,600",1221.361453267396
CRYO-1,CRYO,203,203000.0,"555,368,373,551,674,600",1184.2664479308849
