# x average std
2.830000000000000000e+05 2.922432000000000016e+02 3.651493962750042233e+00
2.840000000000000000e+05 2.915156000000000063e+02 2.709450246821301533e+00
2.850000000000000000e+05 2.932658000000000129e+02 3.911906614427298923e+00
2.860000000000000000e+05 2.916601999999999748e+02 4.315489979133318776e+00
2.870000000000000000e+05 2.924242000000000417e+02 3.092831608736569038e+00
2.880000000000000000e+05 2.929207999999999856e+02 3.358253498472081322e+00
2.890000000000000000e+05 2.931818000000000097e+02 4.060464869937926657e+00
2.900000000000000000e+05 2.934483999999999355e+02 4.082588473015619890e+00
2.910000000000000000e+05 2.922351999999999634e+02 2.876735816859105288e+00
2.920000000000000000e+05 2.904926000000000386e+02 2.865776655638043291e+00
2.930000000000000000e+05 2.917887999999999806e+02 2.735904998350638273e+00
2.940000000000000000e+05 2.937435999999999581e+02 3.982912080375363484e+00
2.950000000000000000e+05 2.915885999999999285e+02 2.736751548825723468e+00
2.960000000000000000e+05 2.921057999999999879e+02 3.579561224507832762e+00
2.970000000000000000e+05 2.910746000000000322e+02 2.639111107930093514e+00
2.980000000000000000e+05 2.913149999999999409e+02 3.673706411786334503e+00
2.990000000000000000e+05 2.908518000000000256e+02 2.895489070951569932e+00
3.000000000000000000e+05 2.936917999999999438e+02 4.135578044240004303e+00
