# Time RMSD_average RMSD_std
0.000000000000000000e+00 9.390000000000000560e-05 0.000000000000000000e+00
1.000000000000000000e+03 9.677465999999999846e-02 3.127310747147459685e-02
2.000000000000000000e+03 1.060206399999999993e-01 2.506737566300868206e-02
3.000000000000000000e+03 1.045368800000000126e-01 1.849518055390646926e-02
4.000000000000000000e+03 9.026464000000000709e-02 2.001239996128400395e-02
5.000000000000000000e+03 1.027919599999999878e-01 2.869855491857386739e-02
6.000000000000000000e+03 1.003204999999999930e-01 3.247372917131631509e-02
7.000000000000000000e+03 9.231119999999999604e-02 2.909076706847036828e-02
8.000000000000000000e+03 1.029372399999999993e-01 2.039897951247561514e-02
9.000000000000000000e+03 1.243166400000000060e-01 2.600982881655317103e-02
1.000000000000000000e+04 8.968737999999999710e-02 2.198946367162237306e-02
1.100000000000000000e+04 1.004653399999999863e-01 3.115222895964910033e-02
1.200000000000000000e+04 1.254474399999999934e-01 2.831126492543912729e-02
1.300000000000000000e+04 1.111709999999999920e-01 2.245059818730895176e-02
1.400000000000000000e+04 9.909648000000001455e-02 3.744523615123291488e-02
1.500000000000000000e+04 8.812889999999999613e-02 2.506242546315101336e-02
1.600000000000000000e+04 1.169853999999999894e-01 3.051402545866408605e-02
1.700000000000000000e+04 1.166450599999999949e-01 1.975840049362296083e-02
1.800000000000000000e+04 1.054501399999999978e-01 2.992166663390260009e-02
1.900000000000000000e+04 1.363881600000000083e-01 3.543087691540247608e-02
2.000000000000000000e+04 1.280596199999999851e-01 1.643788065979310056e-02
2.100000000000000000e+04 1.190175199999999878e-01 4.347832961558666109e-02
2.200000000000000000e+04 1.226407599999999876e-01 4.542280699237333935e-02
2.300000000000000000e+04 1.115001799999999904e-01 2.873468362389952971e-02
2.400000000000000000e+04 1.140039199999999947e-01 2.262675479775214799e-02
2.500000000000000000e+04 8.752867999999999760e-02 3.494576766885511970e-02
2.600000000000000000e+04 8.270608000000000126e-02 1.441079804346726868e-02
2.700000000000000000e+04 1.110446799999999790e-01 3.255740265183326709e-02
2.800000000000000000e+04 9.798850000000000615e-02 1.134390679651415060e-02
2.900000000000000000e+04 9.439913999999999250e-02 3.928672038196113353e-02
3.000000000000000000e+04 1.004074600000000039e-01 1.996591928638398114e-02
3.100000000000000000e+04 1.199661199999999817e-01 4.173945606806106490e-02
3.200000000000000000e+04 1.241241200000000183e-01 4.013482865379644493e-02
3.300000000000000000e+04 1.202248399999999995e-01 4.596898091951136939e-02
3.400000000000000000e+04 1.457788399999999929e-01 3.395119807162038511e-02
3.500000000000000000e+04 1.562534800000000001e-01 5.788133683440284394e-02
3.600000000000000000e+04 1.480090399999999806e-01 4.171809982252787374e-02
3.700000000000000000e+04 1.206768199999999902e-01 9.522840428023560469e-03
3.800000000000000000e+04 9.077563999999999078e-02 2.479529417503248748e-02
3.900000000000000000e+04 1.014078200000000096e-01 3.150327306654977094e-02
4.000000000000000000e+04 1.330359400000000192e-01 2.249646538099707438e-02
4.100000000000000000e+04 9.967400000000001259e-02 2.416040847709325853e-02
4.200000000000000000e+04 1.025178399999999990e-01 2.688842215754580142e-02
4.300000000000000000e+04 1.102197400000000105e-01 4.302831188525062245e-02
4.400000000000000000e+04 1.137704599999999899e-01 4.178642884950089370e-02
4.500000000000000000e+04 1.342834399999999762e-01 4.922124699763710809e-02
4.600000000000000000e+04 1.094722600000000157e-01 4.911671088583192263e-02
4.700000000000000000e+04 1.083844999999999947e-01 5.962278929929394622e-02
4.800000000000000000e+04 1.115250200000000025e-01 4.547460585972790820e-02
4.900000000000000000e+04 9.054925999999999253e-02 4.784010090414107796e-02
5.000000000000000000e+04 1.170461399999999930e-01 5.678727217476113587e-02
5.100000000000000000e+04 6.819268000000000551e-02 5.563450785402887858e-03
5.200000000000000000e+04 1.227414000000000005e-01 2.756824217109245245e-02
5.300000000000000000e+04 1.050447600000000009e-01 2.859168446003837460e-02
5.400000000000000000e+04 8.545346000000000886e-02 9.531892581140432794e-03
5.500000000000000000e+04 8.531809999999999394e-02 2.026598989371108939e-02
5.600000000000000000e+04 9.617139999999999023e-02 2.295394671022828875e-02
5.700000000000000000e+04 9.525306000000001438e-02 1.832150949169854617e-02
5.800000000000000000e+04 9.810440000000000826e-02 2.225098402255504607e-02
5.900000000000000000e+04 9.812276000000000331e-02 1.673269858183073014e-02
6.000000000000000000e+04 8.601045999999998304e-02 1.139246891759639925e-02
6.100000000000000000e+04 1.019259400000000204e-01 1.792453829325597880e-02
6.200000000000000000e+04 1.175498600000000060e-01 1.934052122240762991e-02
6.300000000000000000e+04 1.032878199999999885e-01 2.490346186717019503e-02
6.400000000000000000e+04 9.782866000000001172e-02 3.735003405897242140e-02
6.500000000000000000e+04 8.650233999999998313e-02 2.660584890745642042e-02
6.600000000000000000e+04 1.263003199999999937e-01 5.465151160242139039e-02
6.700000000000000000e+04 1.074171000000000015e-01 3.041792220451620260e-02
6.800000000000000000e+04 1.084088200000000030e-01 2.451263422102161263e-02
6.900000000000000000e+04 1.016303199999999823e-01 8.828104437397642223e-03
7.000000000000000000e+04 1.048036400000000035e-01 2.786571184022399936e-02
7.100000000000000000e+04 1.036905599999999872e-01 4.043179077758490142e-02
7.200000000000000000e+04 9.436342000000000341e-02 3.151160753020385008e-02
7.300000000000000000e+04 1.196692599999999995e-01 4.309675921934734422e-02
7.400000000000000000e+04 1.257235400000000225e-01 4.412266907305586322e-02
7.500000000000000000e+04 1.202068399999999954e-01 3.055988000320681783e-02
7.600000000000000000e+04 1.115673199999999837e-01 2.513657020282599949e-02
7.700000000000000000e+04 1.161569000000000074e-01 1.572739935729999122e-02
7.800000000000000000e+04 9.669621999999999939e-02 2.259986373148298311e-02
7.900000000000000000e+04 9.228626000000000884e-02 1.599660803565556080e-02
8.000000000000000000e+04 1.142497399999999885e-01 2.101390299764420086e-02
8.100000000000000000e+04 1.197861000000000065e-01 3.296798918375216242e-02
8.200000000000000000e+04 1.111742200000000180e-01 3.608862669608805390e-02
8.300000000000000000e+04 1.160729600000000028e-01 2.735130723410491432e-02
8.400000000000000000e+04 1.099416799999999722e-01 3.178259211017250840e-02
8.500000000000000000e+04 9.622181999999998570e-02 3.280837037241563642e-02
8.600000000000000000e+04 1.371076600000000201e-01 3.120574103934082438e-02
8.700000000000000000e+04 1.296941199999999961e-01 3.999704279425667086e-02
8.800000000000000000e+04 1.271922799999999909e-01 1.768592012210843528e-02
8.900000000000000000e+04 9.434101999999999766e-02 2.025523752962675450e-02
9.000000000000000000e+04 9.860670000000000546e-02 8.206154516946412986e-03
9.100000000000000000e+04 1.122111600000000042e-01 2.342587318864336812e-02
9.200000000000000000e+04 8.884879999999999167e-02 3.153249441036975326e-02
9.300000000000000000e+04 1.173326799999999948e-01 1.980917274369628847e-02
9.400000000000000000e+04 1.016599600000000214e-01 2.212552347282206386e-02
9.500000000000000000e+04 1.071080199999999982e-01 1.189123487605892211e-02
9.600000000000000000e+04 1.283139600000000047e-01 4.127870092149703296e-02
9.700000000000000000e+04 1.068639200000000011e-01 2.363793830750896691e-02
9.800000000000000000e+04 1.136225199999999907e-01 2.137312911254690695e-02
9.900000000000000000e+04 9.994503999999999888e-02 4.232836240841830050e-02
1.000000000000000000e+05 1.233118799999999987e-01 3.422474080769057070e-02
1.010000000000000000e+05 1.088996400000000059e-01 2.267661928547550984e-02
1.020000000000000000e+05 1.193352800000000019e-01 4.876473387908109719e-02
1.030000000000000000e+05 1.206342400000000037e-01 3.697953973345801532e-02
1.040000000000000000e+05 1.332426000000000166e-01 3.369605926330258849e-02
1.050000000000000000e+05 1.379684200000000083e-01 3.936435391322459093e-02
1.060000000000000000e+05 1.300808400000000031e-01 4.604073575531129198e-02
1.070000000000000000e+05 1.340157999999999905e-01 4.101306785174696490e-02
1.080000000000000000e+05 1.198295000000000055e-01 2.007069715450860922e-02
1.090000000000000000e+05 1.613757399999999897e-01 6.979857782252013587e-02
1.100000000000000000e+05 1.355894200000000160e-01 5.403909759655133732e-02
1.110000000000000000e+05 1.412135800000000052e-01 2.056723748814117889e-02
1.120000000000000000e+05 1.111864000000000186e-01 2.786265391501678221e-02
1.130000000000000000e+05 1.012512799999999852e-01 1.730440672688896009e-02
1.140000000000000000e+05 1.122298000000000046e-01 1.770079777332083867e-02
1.150000000000000000e+05 1.070703000000000210e-01 2.263296115854043777e-02
1.160000000000000000e+05 9.907034000000000673e-02 6.544635682633527865e-03
1.170000000000000000e+05 9.230794000000000499e-02 1.190194982977159192e-02
1.180000000000000000e+05 9.807454000000000172e-02 1.220463036271070105e-02
1.190000000000000000e+05 1.029181200000000018e-01 1.605489526087292701e-02
1.200000000000000000e+05 9.728433999999999693e-02 1.990710237313306208e-02
1.210000000000000000e+05 1.238430600000000048e-01 4.136860327918263219e-02
1.220000000000000000e+05 1.364540399999999987e-01 5.154573174898577359e-02
1.230000000000000000e+05 1.419978600000000035e-01 3.717685661825647497e-02
1.240000000000000000e+05 1.322247400000000073e-01 4.761688813988583513e-02
1.250000000000000000e+05 1.442928400000000055e-01 5.692237584467464695e-02
1.260000000000000000e+05 1.509071599999999846e-01 5.300463336315420354e-02
