# Time RMSD_average RMSD_std
0.000000000000000000e+00 2.689999999999999656e-05 3.388131789017201356e-21
1.000000000000000000e+03 5.590311999999999365e-02 1.077043936121456318e-02
2.000000000000000000e+03 6.867291999999999841e-02 2.284867493010480852e-02
3.000000000000000000e+03 6.749900000000000344e-02 1.776262375405164920e-02
4.000000000000000000e+03 9.765332000000000179e-02 2.915066963549207968e-02
5.000000000000000000e+03 6.748508000000000284e-02 2.039751592850462536e-02
6.000000000000000000e+03 7.181793999999999678e-02 2.919882134173227076e-02
7.000000000000000000e+03 8.131961999999999524e-02 1.130676691002339626e-02
8.000000000000000000e+03 6.812451999999999397e-02 1.779912188872248904e-02
9.000000000000000000e+03 9.099167999999999146e-02 3.953762126645456176e-02
1.000000000000000000e+04 8.154081999999999997e-02 1.531702789491486139e-02
1.100000000000000000e+04 9.706384000000001233e-02 2.624411025754922258e-02
1.200000000000000000e+04 8.891136000000000872e-02 6.368248779589565089e-02
1.300000000000000000e+04 9.631463999999999304e-02 3.188989104187092694e-02
1.400000000000000000e+04 9.669082000000001065e-02 3.423209973684933349e-02
1.500000000000000000e+04 8.007210000000000716e-02 2.202068436602277676e-02
1.600000000000000000e+04 9.133565999999999907e-02 3.058440044987640466e-02
1.700000000000000000e+04 9.445987999999999607e-02 2.143394325824345831e-02
1.800000000000000000e+04 8.579548000000000729e-02 2.008548169752471038e-02
1.900000000000000000e+04 1.072356399999999932e-01 3.682709470987902828e-02
2.000000000000000000e+04 9.135576000000000807e-02 1.823509487747184896e-02
2.100000000000000000e+04 9.559860000000000579e-02 3.952683022580991135e-02
2.200000000000000000e+04 9.177636000000000127e-02 1.902909215076746194e-02
2.300000000000000000e+04 6.658321999999999852e-02 3.515928826887142894e-02
2.400000000000000000e+04 7.178384000000000154e-02 9.815800527639098605e-03
2.500000000000000000e+04 1.002744200000000030e-01 2.870927213270305436e-02
2.600000000000000000e+04 7.602294000000001106e-02 1.237005447111693204e-02
2.700000000000000000e+04 7.799429999999998864e-02 2.885030562049559558e-02
2.800000000000000000e+04 7.299632000000000343e-02 2.446743718752742575e-02
2.900000000000000000e+04 8.729267999999999750e-02 1.764492181545727553e-02
3.000000000000000000e+04 8.215027999999999220e-02 2.578681367919658657e-02
3.100000000000000000e+04 6.804129999999999900e-02 2.372928059937763970e-02
3.200000000000000000e+04 9.219370000000000342e-02 2.478527932874673156e-02
3.300000000000000000e+04 1.024341199999999896e-01 3.647040722001332336e-02
3.400000000000000000e+04 8.781318000000000457e-02 2.080696953901745028e-02
3.500000000000000000e+04 1.084771600000000030e-01 2.092871878798126598e-02
3.600000000000000000e+04 8.357429999999999026e-02 3.005618397548165399e-02
3.700000000000000000e+04 6.552215999999999596e-02 1.531327074410950527e-02
3.800000000000000000e+04 7.425191999999999903e-02 1.907917036806370051e-02
3.900000000000000000e+04 8.584614000000000134e-02 3.459826702420801953e-02
4.000000000000000000e+04 7.781071999999999989e-02 2.253958615595237636e-02
4.100000000000000000e+04 9.355479999999999352e-02 2.698391274615303398e-02
4.200000000000000000e+04 6.089607999999999827e-02 1.707742684603274358e-02
4.300000000000000000e+04 7.234449999999999215e-02 1.322340791929221132e-02
4.400000000000000000e+04 9.690766000000000657e-02 1.192108774812097698e-02
4.500000000000000000e+04 6.352796000000000831e-02 2.160038072188543226e-02
4.600000000000000000e+04 8.181098000000000536e-02 1.409173183556939636e-02
4.700000000000000000e+04 5.671437999999999480e-02 1.853867023261377561e-02
4.800000000000000000e+04 7.420577999999999896e-02 1.807227435055145520e-02
4.900000000000000000e+04 8.395326000000000177e-02 4.608140420449880620e-02
5.000000000000000000e+04 8.836040000000000560e-02 2.045968238590227528e-02
5.100000000000000000e+04 1.059508400000000183e-01 2.598210613761709614e-02
5.200000000000000000e+04 8.335079999999998879e-02 2.245071262405716819e-02
5.300000000000000000e+04 1.092677199999999987e-01 1.588569989448371939e-02
5.400000000000000000e+04 9.492818000000000089e-02 3.392648512613117423e-02
5.500000000000000000e+04 6.451690000000000202e-02 1.796266050984652793e-02
5.600000000000000000e+04 9.674839999999999829e-02 3.093130124110526208e-02
5.700000000000000000e+04 7.548080000000000067e-02 1.388510842118274684e-02
5.800000000000000000e+04 7.065148000000001649e-02 1.161507753265556345e-02
5.900000000000000000e+04 8.834104000000000956e-02 2.787477466603810808e-02
6.000000000000000000e+04 7.632279999999999620e-02 2.400866188049638125e-02
6.100000000000000000e+04 9.349514000000000435e-02 3.117209941255802072e-02
6.200000000000000000e+04 8.305915999999999300e-02 2.849461759424751217e-02
6.300000000000000000e+04 9.186836000000001001e-02 2.843850533882539069e-02
6.400000000000000000e+04 8.753385999999999112e-02 3.159587659196053805e-02
6.500000000000000000e+04 1.017984799999999967e-01 2.168673694748935940e-02
6.600000000000000000e+04 8.924743999999999733e-02 2.020692815274998874e-02
6.700000000000000000e+04 8.890359999999999929e-02 2.042061303173829320e-02
6.800000000000000000e+04 7.263842000000000909e-02 1.596071411803369478e-02
6.900000000000000000e+04 6.694096000000000768e-02 7.348108413353739155e-03
7.000000000000000000e+04 6.877656000000000047e-02 2.445290105763322369e-02
7.100000000000000000e+04 6.676595999999998532e-02 1.448983921754827195e-02
7.200000000000000000e+04 7.660730000000000317e-02 1.856926112348038574e-02
7.300000000000000000e+04 7.335153999999999286e-02 1.399299819561197582e-02
7.400000000000000000e+04 7.943155999999999828e-02 1.781497783446277586e-02
7.500000000000000000e+04 6.984162000000000703e-02 1.667641963748814002e-02
7.600000000000000000e+04 9.171314000000001243e-02 3.169267240966593124e-02
7.700000000000000000e+04 6.500564000000000342e-02 1.910205421378548957e-02
7.800000000000000000e+04 8.786080000000000279e-02 3.251438423129061200e-02
7.900000000000000000e+04 9.097489999999999744e-02 2.660564102441435180e-02
8.000000000000000000e+04 7.688912000000000524e-02 2.319726073935455060e-02
8.100000000000000000e+04 7.923791999999998947e-02 5.942227069845110177e-03
8.200000000000000000e+04 7.985310000000001018e-02 2.551914683276068629e-02
8.300000000000000000e+04 6.967550000000000132e-02 9.807929052149591889e-03
8.400000000000000000e+04 5.958790000000000614e-02 1.067912698023578896e-02
8.500000000000000000e+04 7.878080000000001193e-02 1.384125716082177521e-02
8.600000000000000000e+04 8.823021999999999809e-02 2.671857829618934019e-02
8.700000000000000000e+04 7.603255999999999903e-02 8.780686588325538680e-03
8.800000000000000000e+04 7.917200000000000626e-02 1.694118353327181067e-02
8.900000000000000000e+04 8.707650000000000112e-02 1.403822769369409904e-02
9.000000000000000000e+04 8.604536000000000129e-02 2.752697227205345987e-02
9.100000000000000000e+04 8.533668000000001197e-02 1.574239717176516631e-02
9.200000000000000000e+04 8.124591999999999925e-02 2.123898446587312722e-02
9.300000000000000000e+04 9.248631999999999687e-02 4.173574494322104117e-02
9.400000000000000000e+04 8.399974000000000329e-02 1.923417203495902950e-02
9.500000000000000000e+04 9.145351999999999648e-02 1.794035960234911450e-02
9.600000000000000000e+04 9.059973999999999805e-02 2.660566121580893589e-02
9.700000000000000000e+04 1.151114000000000026e-01 3.045270357449400556e-02
9.800000000000000000e+04 8.461367999999999667e-02 2.594131383152364217e-02
9.900000000000000000e+04 1.012524800000000058e-01 2.763886029020733853e-02
1.000000000000000000e+05 1.300845399999999985e-01 3.333021503870624985e-02
1.010000000000000000e+05 9.948145999999999378e-02 2.415127788168567810e-02
1.020000000000000000e+05 1.064713399999999976e-01 2.543199115952975847e-02
1.030000000000000000e+05 9.576679999999999915e-02 3.735775948276341685e-02
1.040000000000000000e+05 1.011229399999999945e-01 3.457777872967551097e-02
1.050000000000000000e+05 1.011964600000000020e-01 2.229756699432474190e-02
1.060000000000000000e+05 1.048011599999999904e-01 2.698766921159365118e-02
1.070000000000000000e+05 7.609056000000000153e-02 2.335946667692565676e-02
1.080000000000000000e+05 1.046866800000000042e-01 3.152559510146635963e-02
1.090000000000000000e+05 8.137795999999999919e-02 1.665827865700415106e-02
1.100000000000000000e+05 9.518880000000000396e-02 3.040331024497168119e-02
1.110000000000000000e+05 1.003613200000000177e-01 2.624283802071719976e-02
1.120000000000000000e+05 9.312534000000001477e-02 3.164240321736640216e-02
1.130000000000000000e+05 8.871527999999999359e-02 2.247559058582443425e-02
1.140000000000000000e+05 1.088573399999999969e-01 7.085160884890616406e-02
1.150000000000000000e+05 8.133966000000000807e-02 1.762394410324771843e-02
1.160000000000000000e+05 1.161822400000000199e-01 3.393779635354069596e-02
1.170000000000000000e+05 1.123891200000000090e-01 2.890991506700772012e-02
1.180000000000000000e+05 9.479366000000000181e-02 3.255049682862613120e-02
1.190000000000000000e+05 1.200292799999999882e-01 2.731183568904880371e-02
1.200000000000000000e+05 8.960769999999999846e-02 2.812572354710186212e-02
1.210000000000000000e+05 9.839773999999998355e-02 4.717865084673786985e-02
1.220000000000000000e+05 8.833830000000000848e-02 2.402162128500072782e-02
1.230000000000000000e+05 1.044226600000000005e-01 2.690698490478634144e-02
1.240000000000000000e+05 8.110184000000000837e-02 2.254971118215043022e-02
1.250000000000000000e+05 1.017521600000000082e-01 3.719905116610368323e-02
1.260000000000000000e+05 8.905979999999999452e-02 2.285574439531559005e-02
1.270000000000000000e+05 8.348266000000000020e-02 2.789309747020577920e-02
1.280000000000000000e+05 7.211294000000000037e-02 2.495146190375225823e-02
1.290000000000000000e+05 9.047447999999999602e-02 2.825397497219815646e-02
1.300000000000000000e+05 8.637011999999999468e-02 4.245834766249859810e-02
1.310000000000000000e+05 6.538079999999998893e-02 1.855195295951345136e-02
1.320000000000000000e+05 8.542894000000000876e-02 1.845566440847904235e-02
1.330000000000000000e+05 8.398419999999999497e-02 2.030740293932239635e-02
1.340000000000000000e+05 7.253793999999999520e-02 1.481602070821986736e-02
1.350000000000000000e+05 7.667038000000001019e-02 2.110077114414541863e-02
1.360000000000000000e+05 8.903955999999998983e-02 1.852935440695115121e-02
1.370000000000000000e+05 8.700250000000001038e-02 2.109675848190901634e-02
1.380000000000000000e+05 7.430200000000000693e-02 2.299637521462893561e-02
1.390000000000000000e+05 7.781184000000000711e-02 1.740951876492856723e-02
1.400000000000000000e+05 8.581785999999999581e-02 2.199788025147877968e-02
1.410000000000000000e+05 8.581582000000000099e-02 3.740764829167425587e-02
1.420000000000000000e+05 7.524299999999999045e-02 1.432102155741691446e-02
1.430000000000000000e+05 7.230522000000000338e-02 1.443926343487090917e-02
1.440000000000000000e+05 8.793693999999999122e-02 4.057027034332406218e-02
1.450000000000000000e+05 6.776287999999999756e-02 2.263174347569360187e-02
1.460000000000000000e+05 8.862720000000000320e-02 4.115507390866891130e-02
1.470000000000000000e+05 7.031163999999999470e-02 1.327441871459537903e-02
1.480000000000000000e+05 7.293390000000000983e-02 1.600433900203316814e-02
1.490000000000000000e+05 9.156074000000000157e-02 1.772268491223607037e-02
1.500000000000000000e+05 8.761692000000001479e-02 1.762446865416373437e-02
1.510000000000000000e+05 8.929940000000000100e-02 1.189953709687902213e-02
1.520000000000000000e+05 9.648070000000000257e-02 2.532379801246250825e-02
1.530000000000000000e+05 9.566909999999999303e-02 4.605647697811894592e-02
1.540000000000000000e+05 7.416256000000000237e-02 2.565950783195967630e-02
1.550000000000000000e+05 8.437917999999999807e-02 2.216100160826671439e-02
1.560000000000000000e+05 9.468055999999999695e-02 1.683418071158795937e-02
1.570000000000000000e+05 9.240945999999999882e-02 2.314928037798151539e-02
1.580000000000000000e+05 1.005821999999999966e-01 2.020755073659348880e-02
1.590000000000000000e+05 9.977230000000000820e-02 2.723218137432254979e-02
1.600000000000000000e+05 9.789975999999998846e-02 2.252037124122069009e-02
