# Time RMSD_average RMSD_std
0.000000000000000000e+00 2.557999999999999903e-05 8.440000000000000507e-06
1.000000000000000000e+03 1.629206799999999844e-01 9.772192172374424834e-02
2.000000000000000000e+03 1.536228199999999933e-01 7.008135844857461827e-02
3.000000000000000000e+03 1.532238000000000211e-01 6.208304553367207518e-02
4.000000000000000000e+03 1.746052600000000121e-01 6.002337213774647240e-02
5.000000000000000000e+03 1.821736200000000083e-01 3.452314363492409166e-02
6.000000000000000000e+03 2.412971999999999895e-01 5.776440889225821496e-02
7.000000000000000000e+03 1.934891400000000039e-01 6.820651441909636459e-02
8.000000000000000000e+03 2.048186999999999924e-01 3.733282184914502727e-02
9.000000000000000000e+03 2.332901800000000136e-01 6.525850562283509737e-02
1.000000000000000000e+04 2.104830999999999785e-01 8.651235205994575739e-02
1.100000000000000000e+04 1.940960199999999802e-01 6.272576599523996266e-02
1.200000000000000000e+04 1.812183199999999883e-01 6.182814379715437236e-02
1.300000000000000000e+04 2.241679200000000205e-01 7.856718606994653187e-02
1.400000000000000000e+04 2.141452199999999695e-01 5.361447786023473133e-02
1.500000000000000000e+04 2.325119999999999965e-01 3.992689923657982698e-02
1.600000000000000000e+04 2.344848999999999961e-01 4.797086992686291212e-02
1.700000000000000000e+04 2.426587400000000394e-01 6.835056634699086808e-02
1.800000000000000000e+04 1.899397600000000130e-01 5.264485413434442235e-02
1.900000000000000000e+04 1.909188800000000130e-01 5.291574945161033744e-02
2.000000000000000000e+04 2.551138400000000361e-01 4.649949820359784713e-02
2.100000000000000000e+04 2.184541599999999806e-01 4.514764779239777842e-02
2.200000000000000000e+04 2.342297799999999985e-01 9.576781868405273568e-02
2.300000000000000000e+04 2.426782800000000240e-01 1.075889600772941823e-01
2.400000000000000000e+04 2.303481799999999580e-01 8.815733159978017541e-02
2.500000000000000000e+04 1.802744599999999697e-01 4.684462894200784600e-02
2.600000000000000000e+04 1.715240399999999887e-01 8.772674198657100242e-02
2.700000000000000000e+04 1.917478199999999855e-01 6.991514606224892570e-02
2.800000000000000000e+04 1.644758800000000187e-01 6.809231938835393072e-02
2.900000000000000000e+04 1.883679199999999943e-01 3.459350091270901872e-02
3.000000000000000000e+04 2.009823399999999816e-01 7.936295838249982082e-02
3.100000000000000000e+04 2.290521400000000152e-01 4.491989815886052173e-02
3.200000000000000000e+04 2.116953000000000029e-01 6.902398677442501962e-02
3.300000000000000000e+04 2.459133400000000358e-01 4.100189332177722745e-02
3.400000000000000000e+04 2.204023999999999983e-01 6.319948835792897623e-02
3.500000000000000000e+04 2.173303400000000107e-01 3.955105511698012860e-02
3.600000000000000000e+04 1.980542400000000203e-01 6.294696038941356708e-02
3.700000000000000000e+04 2.033810799999999919e-01 4.187055080657048345e-02
3.800000000000000000e+04 1.955321799999999999e-01 4.867365872992907710e-02
3.900000000000000000e+04 2.241799000000000430e-01 5.589053976683353020e-02
4.000000000000000000e+04 2.020572800000000058e-01 7.959936089797203795e-02
4.100000000000000000e+04 2.069850599999999985e-01 1.040162394128455320e-01
4.200000000000000000e+04 2.115958599999999967e-01 7.129998415036570281e-02
4.300000000000000000e+04 1.894143600000000038e-01 5.835625964684850592e-02
4.400000000000000000e+04 2.004766800000000182e-01 9.203177550862311207e-02
4.500000000000000000e+04 2.241947999999999719e-01 7.210299950889698106e-02
4.600000000000000000e+04 1.708348199999999983e-01 5.695596371100747346e-02
4.700000000000000000e+04 2.128114200000000289e-01 7.305258087211977114e-02
4.800000000000000000e+04 2.117521399999999776e-01 7.346937459155618300e-02
4.900000000000000000e+04 1.951971999999999874e-01 5.874270556360167844e-02
5.000000000000000000e+04 1.668335200000000129e-01 4.711273242780130571e-02
5.100000000000000000e+04 2.115765800000000141e-01 7.058971889785084497e-02
5.200000000000000000e+04 2.134056200000000181e-01 5.521207063211450161e-02
5.300000000000000000e+04 2.071983799999999876e-01 4.582283134902948724e-02
5.400000000000000000e+04 1.974075000000000135e-01 6.266585986404399344e-02
5.500000000000000000e+04 1.999571599999999949e-01 2.302506867226241857e-02
5.600000000000000000e+04 2.010589200000000021e-01 7.300931616377186184e-02
5.700000000000000000e+04 2.301122400000000234e-01 1.415745216662941779e-02
5.800000000000000000e+04 2.347596999999999878e-01 5.410541275288452412e-02
5.900000000000000000e+04 1.903795400000000138e-01 6.966224002067691878e-02
6.000000000000000000e+04 1.818299000000000165e-01 4.331586751489574505e-02
6.100000000000000000e+04 2.979881400000000680e-01 8.501025839933908090e-02
6.200000000000000000e+04 2.563703999999999983e-01 6.762888980389963889e-02
6.300000000000000000e+04 2.136701200000000189e-01 8.519469072319940661e-02
6.400000000000000000e+04 2.231254599999999699e-01 6.389170140519345731e-02
6.500000000000000000e+04 2.368932399999999772e-01 6.656656309194879106e-02
6.600000000000000000e+04 1.958381000000000149e-01 7.941952967843614319e-02
6.700000000000000000e+04 2.372518200000000022e-01 8.633829847715092376e-02
6.800000000000000000e+04 2.246844799999999920e-01 4.751860831234010901e-02
6.900000000000000000e+04 2.284192199999999784e-01 8.353517790256749509e-02
7.000000000000000000e+04 2.397740599999999556e-01 7.680906929040606790e-02
7.100000000000000000e+04 2.607036600000000037e-01 6.659018989429599245e-02
7.200000000000000000e+04 2.250849399999999834e-01 6.683730004129730118e-02
7.300000000000000000e+04 2.608572999999999587e-01 6.113786826133212060e-02
7.400000000000000000e+04 2.527678199999999764e-01 6.045424700189062223e-02
7.500000000000000000e+04 2.326701800000000042e-01 6.297145608999049626e-02
7.600000000000000000e+04 2.294611599999999973e-01 6.141917594007916675e-02
7.700000000000000000e+04 2.148622000000000032e-01 6.915542346318183375e-02
7.800000000000000000e+04 2.110728000000000049e-01 8.746812591020801386e-02
7.900000000000000000e+04 1.936379399999999806e-01 8.150369336653646990e-02
8.000000000000000000e+04 1.974353600000000042e-01 7.238354441342591261e-02
8.100000000000000000e+04 1.814246999999999943e-01 6.666898634462653517e-02
8.200000000000000000e+04 1.838919200000000143e-01 6.922884927330223703e-02
8.300000000000000000e+04 1.908784600000000276e-01 7.871659470585856688e-02
8.400000000000000000e+04 2.106787999999999994e-01 6.513511649440721640e-02
8.500000000000000000e+04 2.101681000000000243e-01 8.550358699816049124e-02
8.600000000000000000e+04 1.980997600000000136e-01 8.808790771045932333e-02
8.700000000000000000e+04 2.243228000000000166e-01 6.351421836071038940e-02
8.800000000000000000e+04 2.117125000000000257e-01 9.130868328883076646e-02
8.900000000000000000e+04 2.157527400000000262e-01 5.776580945242956733e-02
9.000000000000000000e+04 2.557561599999999546e-01 5.456565832893798401e-02
9.100000000000000000e+04 2.299520799999999754e-01 7.264346515086955725e-02
9.200000000000000000e+04 2.206031600000000203e-01 7.253845887851768925e-02
9.300000000000000000e+04 2.045184200000000063e-01 7.747826752935045580e-02
9.400000000000000000e+04 2.047657199999999844e-01 3.750591140523850536e-02
9.500000000000000000e+04 2.372974999999999945e-01 1.945738591702389150e-02
9.600000000000000000e+04 2.535332399999999931e-01 5.724879353340470156e-02
9.700000000000000000e+04 2.140216399999999852e-01 6.928921145201755172e-02
9.800000000000000000e+04 1.808472200000000307e-01 5.387700369810481671e-02
9.900000000000000000e+04 2.032084799999999691e-01 8.043527182199113057e-02
1.000000000000000000e+05 2.286309599999999942e-01 4.221748783296324498e-02
1.010000000000000000e+05 1.817917800000000139e-01 4.551998413147350514e-02
1.020000000000000000e+05 1.912144199999999961e-01 5.847792304062789798e-02
1.030000000000000000e+05 2.031997999999999860e-01 7.450442441946651673e-02
1.040000000000000000e+05 2.070569999999999911e-01 3.402465719498140584e-02
1.050000000000000000e+05 1.824356199999999928e-01 5.987780203582626637e-02
1.060000000000000000e+05 1.940237599999999896e-01 7.685728509133277209e-02
1.070000000000000000e+05 2.011098600000000292e-01 8.125132362229184335e-02
1.080000000000000000e+05 1.703654600000000241e-01 7.060876387708824031e-02
1.090000000000000000e+05 1.974394600000000111e-01 4.701292147316947501e-02
1.100000000000000000e+05 1.780639800000000106e-01 5.666678821455827658e-02
1.110000000000000000e+05 1.883773599999999937e-01 6.437248831641045888e-02
1.120000000000000000e+05 1.730710000000000304e-01 5.453204674273651187e-02
1.130000000000000000e+05 2.019938200000000461e-01 4.262394851293811043e-02
1.140000000000000000e+05 1.991435000000000011e-01 5.330251989998222029e-02
1.150000000000000000e+05 2.023910400000000220e-01 4.491374620080581387e-02
1.160000000000000000e+05 1.844193799999999939e-01 8.064712827074253798e-02
1.170000000000000000e+05 1.995760599999999996e-01 6.654993848636074627e-02
1.180000000000000000e+05 1.788048799999999994e-01 7.617790489180967239e-02
1.190000000000000000e+05 1.992003400000000035e-01 4.107466509675276184e-02
1.200000000000000000e+05 1.903062999999999838e-01 4.840126335747858832e-02
1.210000000000000000e+05 1.983494800000000224e-01 7.138524430144929656e-02
1.220000000000000000e+05 1.587858600000000009e-01 6.673905590236049734e-02
1.230000000000000000e+05 2.049248200000000075e-01 8.112952028546452365e-02
1.240000000000000000e+05 2.078192600000000057e-01 6.620383960510448085e-02
1.250000000000000000e+05 2.326542799999999911e-01 7.695439025431621838e-02
1.260000000000000000e+05 1.886646800000000013e-01 6.324601579044802913e-02
