# Time RMSD_average RMSD_std
0.000000000000000000e+00 7.711999999999999346e-05 3.415999999999999820e-05
1.000000000000000000e+03 2.961964199999999603e-01 3.058726159154493557e-02
2.000000000000000000e+03 2.488270200000000099e-01 4.816702723321835550e-02
3.000000000000000000e+03 3.053666800000000014e-01 6.742953227707870756e-02
4.000000000000000000e+03 3.198433999999999999e-01 9.196910259988404224e-02
5.000000000000000000e+03 3.618790400000000407e-01 5.957260324315533095e-02
6.000000000000000000e+03 2.788926400000000250e-01 7.143978828228987610e-02
7.000000000000000000e+03 2.960302599999999340e-01 3.054407525315508409e-02
8.000000000000000000e+03 3.293979999999999686e-01 7.730916821425516672e-02
9.000000000000000000e+03 3.155866600000000188e-01 5.426786411520541364e-02
1.000000000000000000e+04 2.893289599999999684e-01 3.178973252310249298e-02
1.100000000000000000e+04 2.572925000000000351e-01 5.109639163972345272e-02
1.200000000000000000e+04 3.274427599999999994e-01 8.868617443474714757e-02
1.300000000000000000e+04 3.454855800000000143e-01 1.049464176169801338e-01
1.400000000000000000e+04 2.871072199999999408e-01 3.859635521991162943e-02
1.500000000000000000e+04 3.152098399999999634e-01 2.790979153054353942e-02
1.600000000000000000e+04 3.596318799999999594e-01 1.729909463150022461e-02
1.700000000000000000e+04 4.012663399999999991e-01 1.198950527204788313e-01
1.800000000000000000e+04 3.201278600000000418e-01 1.006412150661268601e-01
1.900000000000000000e+04 3.486634000000000122e-01 5.797109680677087207e-02
2.000000000000000000e+04 2.698975199999999464e-01 4.981594807755443388e-02
2.100000000000000000e+04 2.296486199999999978e-01 6.627639083819818200e-02
2.200000000000000000e+04 2.764656600000000575e-01 6.734999046344698759e-02
2.300000000000000000e+04 3.053471400000000169e-01 4.454413620473968161e-02
2.400000000000000000e+04 2.999579600000000235e-01 8.463083465601885236e-02
2.500000000000000000e+04 2.517313600000000706e-01 6.420310111041677148e-02
2.600000000000000000e+04 2.227975799999999951e-01 3.351526991616805146e-02
2.700000000000000000e+04 3.018426800000000298e-01 2.570401689809589940e-02
2.800000000000000000e+04 2.744825800000000315e-01 5.778215286717516830e-02
2.900000000000000000e+04 3.340772399999999975e-01 1.936306771507035479e-02
3.000000000000000000e+04 2.891554600000000308e-01 5.720134726744117992e-02
