# x average std
1.510000000000000000e+05 1.747982399999999936e-01 3.241878006178517541e-02
1.520000000000000000e+05 1.833207399999999820e-01 4.019477814684887379e-02
1.530000000000000000e+05 1.758577600000000019e-01 3.602783758643307577e-02
1.540000000000000000e+05 1.667920599999999642e-01 3.907432442904675007e-02
1.550000000000000000e+05 1.691830999999999752e-01 3.867425886095297860e-02
1.560000000000000000e+05 1.700766200000000117e-01 3.674953282203189536e-02
1.570000000000000000e+05 1.692525199999999619e-01 3.823312103825163288e-02
1.580000000000000000e+05 1.770403199999999733e-01 3.230890420094126303e-02
1.590000000000000000e+05 1.744582600000000039e-01 3.677737570738836420e-02
1.600000000000000000e+05 1.788426399999999972e-01 3.251085611820149490e-02
1.610000000000000000e+05 1.835639799999999877e-01 3.500097120089098318e-02
1.620000000000000000e+05 1.693040999999999852e-01 3.620231565096354576e-02
1.630000000000000000e+05 1.781366199999999678e-01 3.123480514973000013e-02
1.640000000000000000e+05 1.724771799999999800e-01 3.893425633703050809e-02
1.650000000000000000e+05 1.758070199999999805e-01 3.650426211495857304e-02
1.660000000000000000e+05 1.766159799999999780e-01 4.041179669143157155e-02
1.670000000000000000e+05 1.751092799999999783e-01 3.945989441214459159e-02
1.680000000000000000e+05 1.773495799999999789e-01 3.634021878753070783e-02
1.690000000000000000e+05 1.760971400000000131e-01 3.222787270612814670e-02
1.700000000000000000e+05 1.755158399999999785e-01 3.171718149398523867e-02
1.710000000000000000e+05 1.722340199999999877e-01 3.443787923327451539e-02
1.720000000000000000e+05 1.788045600000000013e-01 3.353934366499140840e-02
1.730000000000000000e+05 1.811653599999999975e-01 3.270165627864130009e-02
1.740000000000000000e+05 1.755799599999999794e-01 3.168246362766632962e-02
1.750000000000000000e+05 1.741517799999999783e-01 3.238153333512172605e-02
1.760000000000000000e+05 1.795162600000000108e-01 2.980841459619078260e-02
1.770000000000000000e+05 1.738088999999999884e-01 3.346356562932287920e-02
1.780000000000000000e+05 1.776865599999999934e-01 3.527003755652097228e-02
1.790000000000000000e+05 1.812986199999999937e-01 2.689473071361005510e-02
1.800000000000000000e+05 1.868431200000000014e-01 2.450851469921423026e-02
1.810000000000000000e+05 1.850807999999999898e-01 2.546449448396728016e-02
1.820000000000000000e+05 1.777373999999999898e-01 3.596863028156618847e-02
1.830000000000000000e+05 1.755673600000000056e-01 3.585924308077904216e-02
1.840000000000000000e+05 1.778500599999999765e-01 3.743095356811525221e-02
1.850000000000000000e+05 1.848834199999999928e-01 3.323572465329437814e-02
1.860000000000000000e+05 1.904123600000000027e-01 2.356224079501777896e-02
1.870000000000000000e+05 1.836268599999999751e-01 2.678056641392037585e-02
1.880000000000000000e+05 1.875846399999999692e-01 2.465453610884617633e-02
1.890000000000000000e+05 1.787682599999999844e-01 2.982407719280514083e-02
1.900000000000000000e+05 1.881981799999999927e-01 2.775280465375706829e-02
1.910000000000000000e+05 1.914142599999999750e-01 2.521910577166446704e-02
1.920000000000000000e+05 1.836746599999999896e-01 3.019027316024815166e-02
1.930000000000000000e+05 1.854408599999999852e-01 3.055718906055333167e-02
1.940000000000000000e+05 1.828969000000000011e-01 2.643744209661744171e-02
1.950000000000000000e+05 1.785670599999999719e-01 2.798076954700138078e-02
1.960000000000000000e+05 1.813376000000000154e-01 2.622212447930182336e-02
1.970000000000000000e+05 1.811287799999999892e-01 2.720638453623707570e-02
1.980000000000000000e+05 1.770337200000000055e-01 2.980917088443755733e-02
1.990000000000000000e+05 1.770095399999999930e-01 2.925221744009161642e-02
2.000000000000000000e+05 1.774815599999999827e-01 3.362121939083113908e-02
2.010000000000000000e+05 1.737971399999999889e-01 3.263091495625582844e-02
2.020000000000000000e+05 1.726331200000000010e-01 3.291022001326639884e-02
2.030000000000000000e+05 1.734618399999999783e-01 3.251054974278964199e-02
2.040000000000000000e+05 1.829342599999999597e-01 2.541557510587552637e-02
2.050000000000000000e+05 1.830586800000000014e-01 2.578994608830347673e-02
2.060000000000000000e+05 1.879632799999999826e-01 2.357608655213159002e-02
2.070000000000000000e+05 1.859128399999999681e-01 2.483401800882007598e-02
2.080000000000000000e+05 1.845602199999999971e-01 2.475195790699394327e-02
2.090000000000000000e+05 1.826195599999999863e-01 2.584841698917749939e-02
2.100000000000000000e+05 1.814584600000000159e-01 2.675121433494935530e-02
2.110000000000000000e+05 1.832750999999999686e-01 2.694718565794951282e-02
2.120000000000000000e+05 1.930951399999999984e-01 2.338413731901179196e-02
2.130000000000000000e+05 1.922518200000000177e-01 2.362552444551443281e-02
2.140000000000000000e+05 1.886627199999999782e-01 2.338060669951915610e-02
2.150000000000000000e+05 1.868358399999999753e-01 2.719902151156177242e-02
2.160000000000000000e+05 1.899711199999999933e-01 2.367833462035706660e-02
2.170000000000000000e+05 1.943179599999999840e-01 2.450892462664161844e-02
2.180000000000000000e+05 1.993057199999999640e-01 3.040350796815393872e-02
2.190000000000000000e+05 1.903449200000000008e-01 2.332130069069047323e-02
2.200000000000000000e+05 1.971336799999999778e-01 3.233391490119314621e-02
2.210000000000000000e+05 1.866077399999999664e-01 2.454109553191136800e-02
2.220000000000000000e+05 1.909788999999999792e-01 2.338299523251886544e-02
2.230000000000000000e+05 1.915309599999999723e-01 2.629159550765985606e-02
2.240000000000000000e+05 1.928763199999999900e-01 2.498080948675602750e-02
2.250000000000000000e+05 1.872118799999999694e-01 2.527923028459529500e-02
2.260000000000000000e+05 1.936797999999999853e-01 2.330379981908529963e-02
2.270000000000000000e+05 1.829083999999999710e-01 2.539994783640312989e-02
2.280000000000000000e+05 1.906546599999999758e-01 2.394959164049358102e-02
2.290000000000000000e+05 1.878002199999999899e-01 2.354663970110384974e-02
2.300000000000000000e+05 1.865433599999999914e-01 2.414992913385875448e-02
2.310000000000000000e+05 1.919232599999999844e-01 2.449506004896497349e-02
2.320000000000000000e+05 1.858684599999999854e-01 2.692189414172784304e-02
2.330000000000000000e+05 1.885592999999999853e-01 2.481883530635553212e-02
2.340000000000000000e+05 2.070747799999999861e-01 5.105721210796373977e-02
2.350000000000000000e+05 1.957009599999999794e-01 2.512108633619175233e-02
2.360000000000000000e+05 1.895943400000000001e-01 2.345993227923729579e-02
2.370000000000000000e+05 1.859406999999999865e-01 2.415831817962500391e-02
2.380000000000000000e+05 1.895048199999999905e-01 2.323980399292558882e-02
2.390000000000000000e+05 1.921261199999999836e-01 2.421046481911489495e-02
2.400000000000000000e+05 1.814638799999999663e-01 2.625085717224487011e-02
2.410000000000000000e+05 1.828651399999999816e-01 2.540219238716217437e-02
2.420000000000000000e+05 1.854186600000000129e-01 2.741516525039380467e-02
2.430000000000000000e+05 1.818086399999999658e-01 2.736628948532117064e-02
2.440000000000000000e+05 1.827421399999999696e-01 2.691148650005049589e-02
2.450000000000000000e+05 1.854879199999999728e-01 2.684703168854240055e-02
