# Time RMSD_average RMSD_std
0.000000000000000000e+00 4.470000000000000232e-05 0.000000000000000000e+00
1.000000000000000000e+03 6.818341999999999459e-02 1.259371754652295096e-02
2.000000000000000000e+03 9.063814000000000592e-02 3.141655489544326052e-02
3.000000000000000000e+03 9.090112000000001580e-02 1.913914076466339056e-02
4.000000000000000000e+03 7.619022000000000294e-02 2.137373499708462160e-02
5.000000000000000000e+03 8.225014000000001324e-02 7.716094595739480914e-03
6.000000000000000000e+03 1.067235800000000123e-01 2.108234740747813238e-02
7.000000000000000000e+03 8.736533999999999967e-02 1.264605028783295435e-02
8.000000000000000000e+03 9.211636000000000823e-02 1.888467575475946333e-02
9.000000000000000000e+03 1.019838199999999889e-01 2.751154802612168840e-02
1.000000000000000000e+04 8.105384000000000200e-02 1.860695699856373952e-02
1.100000000000000000e+04 8.524038000000000448e-02 3.225739143126114816e-02
1.200000000000000000e+04 8.366142000000000023e-02 1.281098799006540230e-02
1.300000000000000000e+04 8.456667999999999130e-02 3.516323559579805774e-02
1.400000000000000000e+04 7.170982000000000744e-02 1.875643926180020279e-02
1.500000000000000000e+04 6.206530000000000380e-02 2.017677273996017207e-02
1.600000000000000000e+04 8.028480000000000338e-02 1.860401526499051023e-02
1.700000000000000000e+04 7.835289999999998922e-02 2.690436120668915007e-02
1.800000000000000000e+04 8.249970000000000914e-02 1.698665325024326447e-02
1.900000000000000000e+04 7.607329999999999648e-02 2.478529625507833525e-02
2.000000000000000000e+04 9.091563999999999202e-02 1.706184557949109656e-02
2.100000000000000000e+04 6.316427999999998932e-02 1.312499068668621788e-02
2.200000000000000000e+04 7.448783999999999961e-02 1.446628687267054181e-02
2.300000000000000000e+04 8.312361999999999529e-02 2.084458106822010409e-02
2.400000000000000000e+04 8.825365999999998379e-02 2.430920330694529702e-02
2.500000000000000000e+04 8.604169999999999874e-02 1.719372333661327648e-02
2.600000000000000000e+04 1.060815199999999986e-01 3.382719598059526211e-02
2.700000000000000000e+04 8.033972000000000335e-02 1.999157033065686664e-02
2.800000000000000000e+04 8.977712000000000192e-02 7.823202333418200621e-03
2.900000000000000000e+04 7.043075999999999504e-02 3.360261520891490855e-02
3.000000000000000000e+04 8.214202000000001003e-02 2.545121155791212758e-02
3.100000000000000000e+04 9.116006000000000109e-02 3.414240010213693416e-02
3.200000000000000000e+04 7.339284000000000086e-02 1.590735609793154925e-02
3.300000000000000000e+04 8.460753999999999497e-02 2.055302480089974543e-02
3.400000000000000000e+04 8.184527999999999248e-02 2.657361562876982622e-02
3.500000000000000000e+04 9.018384000000000122e-02 2.848443549032348213e-02
3.600000000000000000e+04 7.650890000000000468e-02 3.148452702068112868e-02
3.700000000000000000e+04 7.804830000000000101e-02 1.762964316462474479e-02
3.800000000000000000e+04 8.421155999999999087e-02 3.760184269934653545e-02
3.900000000000000000e+04 8.364931999999999923e-02 2.394505197909580288e-02
4.000000000000000000e+04 9.610006000000000104e-02 3.359535557344794227e-02
4.100000000000000000e+04 7.585825999999999680e-02 1.066809809508705367e-02
4.200000000000000000e+04 1.053791200000000067e-01 4.408596035902586502e-02
4.300000000000000000e+04 1.126491999999999771e-01 2.969765918775417457e-02
4.400000000000000000e+04 8.604008000000000489e-02 4.250628188992304490e-02
4.500000000000000000e+04 1.004214199999999835e-01 3.977000931553323348e-02
4.600000000000000000e+04 8.847288000000000374e-02 2.824089443026902430e-02
4.700000000000000000e+04 8.534926000000001012e-02 2.361741319099956368e-02
4.800000000000000000e+04 9.191690000000000971e-02 3.067900020124515043e-02
4.900000000000000000e+04 7.932931999999999484e-02 1.663812178623537072e-02
5.000000000000000000e+04 9.240403999999999285e-02 2.349291007539083126e-02
5.100000000000000000e+04 1.003828400000000010e-01 1.359059581145727162e-02
5.200000000000000000e+04 1.009011199999999969e-01 3.485236078135310611e-02
5.300000000000000000e+04 1.031151400000000218e-01 3.193749854478900724e-02
5.400000000000000000e+04 9.060724000000000555e-02 1.858277103949785083e-02
5.500000000000000000e+04 1.056207800000000113e-01 2.626969759174246563e-02
5.600000000000000000e+04 8.309462000000000792e-02 1.807959644354928744e-02
5.700000000000000000e+04 9.261736000000000968e-02 1.899538679307162872e-02
5.800000000000000000e+04 8.472327999999999804e-02 2.963710280492342850e-02
5.900000000000000000e+04 9.445623999999999687e-02 2.553718274317667153e-02
6.000000000000000000e+04 7.828744000000001368e-02 1.646005753107807404e-02
6.100000000000000000e+04 8.891345999999999972e-02 1.655413437840831323e-02
6.200000000000000000e+04 8.751074000000000352e-02 2.897073769116692912e-02
6.300000000000000000e+04 8.247712000000000099e-02 2.370222737983922190e-02
6.400000000000000000e+04 8.536396000000000261e-02 2.518850625905395130e-02
6.500000000000000000e+04 8.358131999999998674e-02 2.761266557631841465e-02
6.600000000000000000e+04 1.015159200000000095e-01 2.212903371585844825e-02
6.700000000000000000e+04 1.091171199999999980e-01 3.061796428114710311e-02
6.800000000000000000e+04 1.143209000000000169e-01 3.187347004472528000e-02
6.900000000000000000e+04 1.012289400000000034e-01 2.242515114585406921e-02
7.000000000000000000e+04 9.373855999999999855e-02 2.482475320687800580e-02
7.100000000000000000e+04 9.566696000000000921e-02 2.618941456929498035e-02
7.200000000000000000e+04 8.920017999999999003e-02 2.799157647246042560e-02
7.300000000000000000e+04 9.800965999999999845e-02 3.294284412151446406e-02
7.400000000000000000e+04 9.131667999999999730e-02 2.084242255251533837e-02
7.500000000000000000e+04 7.813625999999999905e-02 2.496779259811327326e-02
7.600000000000000000e+04 1.023201199999999866e-01 2.946178067173808521e-02
