# Time RMSD_average RMSD_std
0.000000000000000000e+00 2.644000000000000435e-05 9.120000000000000773e-06
1.000000000000000000e+03 2.750559799999999777e-01 7.445660550284037560e-02
2.000000000000000000e+03 2.857364800000000149e-01 8.341777191082005993e-02
3.000000000000000000e+03 3.099820000000000353e-01 4.068983087666991350e-02
4.000000000000000000e+03 2.853957599999999983e-01 5.658756310443488480e-02
5.000000000000000000e+03 2.637345000000000383e-01 2.453251652733570709e-02
6.000000000000000000e+03 2.773011799999999805e-01 4.882609506968173946e-02
7.000000000000000000e+03 2.572700600000000226e-01 9.210170671162613842e-02
8.000000000000000000e+03 2.573714400000000069e-01 7.496327375403505355e-02
9.000000000000000000e+03 2.635495399999999711e-01 7.061902726304292166e-02
1.000000000000000000e+04 2.667041399999999784e-01 8.740741459083663234e-02
1.100000000000000000e+04 2.431965599999999783e-01 5.615932115079740050e-02
1.200000000000000000e+04 2.531737000000000015e-01 3.929632557260284015e-02
1.300000000000000000e+04 2.232533200000000329e-01 4.163579957418375721e-02
1.400000000000000000e+04 2.521306399999999615e-01 5.921156043900886734e-02
1.500000000000000000e+04 2.751522599999999819e-01 7.650365933241623506e-02
1.600000000000000000e+04 2.787036600000000197e-01 6.385958574067328308e-02
1.700000000000000000e+04 3.260572600000000154e-01 4.951080008630845408e-02
1.800000000000000000e+04 2.943176600000000365e-01 6.907743550018631551e-02
1.900000000000000000e+04 2.592375799999999675e-01 9.469316722668853770e-02
2.000000000000000000e+04 2.701648200000000277e-01 7.853914806162339002e-02
2.100000000000000000e+04 2.854201000000000099e-01 8.802199557726465839e-02
2.200000000000000000e+04 2.559538399999999880e-01 7.994789476746963497e-02
2.300000000000000000e+04 3.466472800000000021e-01 6.782937078347107962e-02
2.400000000000000000e+04 3.041171599999999975e-01 3.686941330667468930e-02
2.500000000000000000e+04 2.328397200000000000e-01 4.998724918166231462e-02
2.600000000000000000e+04 1.978824200000000033e-01 8.691728917352174733e-02
2.700000000000000000e+04 2.421422800000000153e-01 2.790241128127817979e-02
2.800000000000000000e+04 2.599968599999999963e-01 3.923236708818880064e-02
2.900000000000000000e+04 2.869683799999999674e-01 3.762552012373516358e-02
3.000000000000000000e+04 2.808097199999999849e-01 3.471584905932158238e-02
3.100000000000000000e+04 2.864260599999999823e-01 4.755684104852214017e-02
3.200000000000000000e+04 3.059542200000000545e-01 6.032019911291406494e-02
3.300000000000000000e+04 2.988130799999999532e-01 9.062211611732313987e-02
3.400000000000000000e+04 2.747928599999999721e-01 9.531168700350656220e-02
3.500000000000000000e+04 2.948055600000000220e-01 6.979092891912529184e-02
3.600000000000000000e+04 2.701826999999999979e-01 8.398554005810762724e-02
3.700000000000000000e+04 2.402794199999999658e-01 4.883111318298610781e-02
3.800000000000000000e+04 2.648367399999999594e-01 6.667439442864406263e-02
3.900000000000000000e+04 2.460648799999999858e-01 4.524174691920725827e-02
4.000000000000000000e+04 2.985497799999999868e-01 7.891603224203305733e-02
4.100000000000000000e+04 2.631229199999999824e-01 1.126995341146608126e-01
4.200000000000000000e+04 2.090323799999999621e-01 8.632931777069478840e-02
4.300000000000000000e+04 2.795833600000000030e-01 7.473230063493563335e-02
4.400000000000000000e+04 2.625409600000000454e-01 9.451719997868322787e-02
4.500000000000000000e+04 2.565767399999999698e-01 6.654984736164615278e-02
4.600000000000000000e+04 2.387054400000000187e-01 8.718892040468445570e-02
4.700000000000000000e+04 2.956279399999999780e-01 1.161118394345313914e-01
4.800000000000000000e+04 2.610454199999999725e-01 8.282893406025215732e-02
4.900000000000000000e+04 3.109440200000000432e-01 8.857324144002860777e-02
5.000000000000000000e+04 3.114006599999999958e-01 5.280442738315035967e-02
5.100000000000000000e+04 3.363743799999999728e-01 7.167208471326615149e-02
5.200000000000000000e+04 2.979805400000000160e-01 3.376762196250129161e-02
5.300000000000000000e+04 3.168483799999999850e-01 1.337591275191999662e-01
5.400000000000000000e+04 3.198954999999999993e-01 1.266213623828143786e-01
5.500000000000000000e+04 3.357229199999999802e-01 1.259156968527339882e-01
5.600000000000000000e+04 3.636418599999999834e-01 7.449094533779523908e-02
5.700000000000000000e+04 2.679614000000000162e-01 7.852689392943032476e-02
5.800000000000000000e+04 3.067321200000000525e-01 7.880098532671783729e-02
5.900000000000000000e+04 2.984206799999999937e-01 1.101240870056392346e-01
6.000000000000000000e+04 3.581553199999999992e-01 1.290551761226708949e-01
6.100000000000000000e+04 3.116417600000000454e-01 1.442570246900524433e-01
6.200000000000000000e+04 3.941882799999999465e-01 1.076860020591980105e-01
6.300000000000000000e+04 3.329621799999999410e-01 9.936851869557883354e-02
6.400000000000000000e+04 3.692285799999999729e-01 1.059353430276486902e-01
6.500000000000000000e+04 3.507780600000000026e-01 1.645412143474770661e-01
6.600000000000000000e+04 2.978251399999999882e-01 1.029639857210782189e-01
6.700000000000000000e+04 3.523784400000000150e-01 9.262048620363858009e-02
6.800000000000000000e+04 3.203722800000000093e-01 3.885365125963838318e-02
6.900000000000000000e+04 3.511874799999999963e-01 1.183580905687211388e-01
7.000000000000000000e+04 3.495638799999999935e-01 1.507244615694930956e-01
