# Time RMSD_average RMSD_std
0.000000000000000000e+00 9.409999999999999691e-05 0.000000000000000000e+00
1.000000000000000000e+03 1.190034999999999982e-01 3.114131802483639105e-02
2.000000000000000000e+03 1.749291599999999725e-01 5.253483931996366652e-02
3.000000000000000000e+03 1.305804199999999748e-01 3.774495593450335335e-02
4.000000000000000000e+03 2.411330999999999614e-01 1.080703293115552605e-01
5.000000000000000000e+03 2.878506600000000359e-01 9.148102648494058076e-02
6.000000000000000000e+03 4.539055200000000068e-01 1.839536028085060337e-01
7.000000000000000000e+03 3.833870999999999807e-01 2.293024537719821343e-01
8.000000000000000000e+03 4.043740800000000246e-01 1.810021223265561863e-01
9.000000000000000000e+03 4.788549200000000172e-01 1.111129037590036367e-01
1.000000000000000000e+04 4.315324600000000066e-01 9.742737923632351082e-02
1.100000000000000000e+04 5.122133200000000830e-01 8.894874874810547449e-02
1.200000000000000000e+04 4.578696199999999772e-01 1.152155335397341412e-01
1.300000000000000000e+04 4.445393800000000395e-01 8.534700249867949173e-02
1.400000000000000000e+04 5.307834999999999637e-01 7.137298116522804159e-02
1.500000000000000000e+04 5.224699600000000110e-01 1.022112559568778833e-01
1.600000000000000000e+04 5.334123400000000403e-01 1.563000980661829187e-01
1.700000000000000000e+04 5.075589400000000140e-01 1.280879990878552310e-01
1.800000000000000000e+04 5.161722400000000599e-01 2.058784256629586917e-01
1.900000000000000000e+04 5.008698799999999896e-01 1.877754550376528608e-01
2.000000000000000000e+04 4.646074199999999377e-01 1.551130231815549265e-01
2.100000000000000000e+04 5.218897800000000808e-01 1.293533543413451781e-01
2.200000000000000000e+04 5.147027200000000580e-01 1.291355029669594423e-01
2.300000000000000000e+04 5.271895199999999670e-01 1.264416460827903210e-01
2.400000000000000000e+04 5.144961599999999802e-01 1.275550833864429190e-01
2.500000000000000000e+04 4.958524400000000054e-01 1.173124977603767771e-01
2.600000000000000000e+04 5.908361999999999226e-01 8.196063920085054633e-02
2.700000000000000000e+04 5.219322400000000473e-01 1.392162030918613902e-01
2.800000000000000000e+04 5.262851200000000507e-01 9.161564371406011320e-02
